label,review
1,做自己才是幸福的事，难道不好么[哈哈][哈哈]//@陈智钊_:聪哥发生咩事？
1,[嘻嘻] //@聂小云啊:贴金男 //@昌里大金猪:转发微博
1,我期待我的假期！[嘻嘻]
1,#百威PCCA# 「2013亚洲保时捷卡雷拉杯」10多辆保时捷GT3 Cup在赛道上展开激烈的角逐。拥有3.8升发动机，450匹马力，从零到100公里仅需3.8秒！刺激到你想呐喊[偷笑][酷] Ps：@董荷斌HoPinTung 第七名。跟我合影的是本届比赛的亚军[鼓掌]
1,[吃惊]这个是我什么时候传的(⊙o⊙)…大家先围观 因为这个是用的鸡脯肉，所以做出来的口感和滋味并不是很理想，后面会继续分享改进版，使用鸡腿肉做的，而且汤汁也做了改进。[嘻嘻]
1,贴图，今天准备给它cei了，感谢@李娜vivien 的礼物[鼓掌]
1,三亚温暖的天气才是真正的防寒灵药，快快打包您的行囊，和#三亚海棠湾9号温泉度假酒店#来一场暖冬之约吧~[太开心]
0,好难受……好想吃[泪]……
1,[嘻嘻]让记忆像蓝天一样明媚！[阳光]
1,以后上班的时候要是饿了，果断拉开包嗅一下，精神抖擞可以继续干活[嘻嘻]//@陈大颖的博客: 回复@尹方鸣:只能说明我的包够大！ //@尹方鸣:[?]把打包的东东放到提包了挖，太有才了吧[嘻嘻]
0,我知道你有千言你有万语，我们不必说出口。[泪][泪][泪]
0,冷，也许一会就热了。刚才听我台，说今天的PM2.5 是280多，好天气！！！！太适合跑步了[衰]。赶紧热身。。。。
0,这是怎么跌出去的[衰]
0,大半夜的本来就饿了，一直忍着。。。看个电视剧吧，里边全是吃饭的情节。。。。忍不了了[怒][怒][怒] 我在:http://t.cn/z8JqMOC
0,[泪]我发誓我自己、我的孩子再也不看任何动物表演……[泪][泪]
0,[衰]//@李清: 猪也会有禽流感？[疑问]
1,@小糊涂诸 @张泉灵 [哈哈][哈哈] //@甲申辰:[笑哈哈]//@yinyin刘: 那不要孩子的应该立刻击毙吧。。。。。 //@财经网: 【哈！哈！哈！哈！】暴笑转身去，不留一云彩。
1,回复@Gracesisu:昨天在平海路的饭店里有宴会[哈哈]// 昨日は平海路にあるホテルで宴会があったよ。 //@Gracesisu:我知道平海路 //@静冈叔叔:回复@超级牛牛1111:已经回来到上海。高银街是河坊街那边，是吧？// もう上海に?ったよ。高?街って、河坊街のあたりだよね？
0,沉溺在各种美食美酒美好时光两周后，悄然长到了68.8公斤快。。。果断BC+CX走起，这周要减到66.8公斤！！！[抓狂]@Leo__谢帆 @Zeki-曾鹏
0,[泪][泪][泪][泪][泪]@wo水果多 @金莹大拿 @Moiraaa
0,又让我重买一次？建光，你好毒！[泪] //@唐建光: //@看历史:看历史》2011合订本北京各大图书大厦有售，同时，京东http://t.cn/zO8Lh0G、卓越http://t.cn/zO8Lh0q 开通网购。
1,#墨尔本高尔夫#雨还没有下，球还可以打。[嘻嘻] 我在这里:http://t.cn/z8MEnmb
0,回复@ruby可欣:有时间就都看！ //@ruby可欣:亲们，研究看哪个@Schen213 @爱夕月人 @黑玛亚迷 @黑玛亚花园 [爱你][晕]
0,又到了一季快结束的时候，真心不舍！！[泪]不过梦想在我们就在，为一切有梦想的小伙伴加油！！
1,每天都有好看的云[嘻嘻]
0,叮当从青蛙变王子啦，也过上了从平农到贵族的生活，哎，顿感惭愧呀！[泪][泪][泪]
1,不客气?[亲亲]
1,回复@唐达天:[太开心] 唐老师过奖了！能成为@秦巴子 老师和《身体课》的责编，我也甚感荣幸。 //@唐达天:回复@作家社-田小爽:秦巴子的小说有很高的文学品位，这样的封面才符合。你能出，说明你的品位也很高兴，令人尊敬。 //@作家社-田小爽:知悔堂~~[思考] 貌似好久不见啦！ //@知悔堂转世：
0,[月亮]安静的夜，[心]黄琦珊的<<离不开你＞＞------＂你敞开怀抱融化了我， 你轻捻指尖揉碎了我， 你鼓动风云卷走了我， 你掀起波澜抛弃了我...＂[泪][泪][泪]@爱着海的鱼33 @岸边的小鱼-
1,#刘忻全新大碟正式发售# [爱你]
1,【#我爱满堂彩#――相声大讲堂】今天我们接着讲相声组成的最后一部分：底。“底”就是一段相声的结束，一段相声好比一篇文章，开场白就是垫话，活儿就是正文、底就是文章的结尾。 [鼓掌][鼓掌]
1,感谢您对我们的肯定，及评论中提及的中肯意见。作为成立20余年的酒店，我们希望用+1的服务，带给客人多一份的香格里拉体验。[可爱] 下次来深圳，欢迎再来坐坐。
1,两位的推荐很实用啊[哈哈]
1,@茗凝酩酊 谢谢你每天帮我上药[哈哈][亲亲]
1,#FM887~劲曲调频# 吆喝一声：哎哟喂，编辑短信代码 AA +本次黑兔音乐节你期待的艺人乐队 发送至 10669191987， 赢取本周末北京，上海精彩的黑兔音乐节门票咯，幸运的人可以获得门票 一对儿！[哈哈] 快啊，过了这个小时就没机会了
1,啊哈，俺到底做啥了？[笑哈哈]//@大?儿: 在@有福社长 影响下，日渐明白！//@非著名-心理专家:你是个明白人儿啊[哈哈][good]//@大?儿: 一个明卖，一个暗勾//@非著名-心理专家:颜色不同
1,哇！激动~我爱陈医生！@封存10号 水哥晚上多拍照哈哈哈！ //@宗少:@余思 医生在南宁哦[鼓掌] //@?奕迅所?:[哈哈]南????很多人都休假了，因?今天要一早??育中心。我睡醒了[嘻嘻]你呢?
1,哈哈哈哈//@真诚的勤劳小王:// @阿达2012 :// @幸福关玲 :[哈哈] //  @朱兔兔  :这个想法太有趣了，哈哈哈哈哈哈哈 //   @赵南坊   :太淘气了. //    @TJTV王宽    ://    @mimida    :哈哈哈哈哈哈哈哈
0,[泪] //@魔鬼媳娌:[赞]//@作家-天佑:这个要扩散，不靠他们，靠咱老百姓自己。
1,要去日本玩赶紧趁早吧，我们马上发布9月份日本游优惠价[嘻嘻]//@途易在线: 法案包括多方面内容，主要内容之一是，把现阶段５％消费税到２０１４年提升至８％，到２０１５年进一步提升两个百分点，使消费税翻番。
1,过奖 //@常?永:很厉害 //@乒乓阎桂丽:惭愧[可爱] //@常?永:在看您介绍呢[给力][威武] //@乒乓阎桂丽:向您致敬！ //@常?永:向世界冠军致敬！ //@乒乓阎桂丽:常总好！[握手] //@常?永:[给力][威武][握手]阎姐好 //@乒乓阎桂丽:[威武] //@杜猛:@安家刘文斌 @慈核 @波波钱 @不爱狼羊的女妖 @陈宝林果然
0,哈哈哈@01李进荣 千年轮回啊[哈哈] 哼！想那华歆，上辈子只能跟在曹操身边远远的瞄咱一眼，这辈子居然被他甩了[愤怒]@李槐龙 [哈哈][抓狂]//@玟瑾Joy:甄宓VS映雪;曹操VS嘉?
1,[鼓掌][鼓掌][鼓掌]//@王加林2011:[威武][威武][威武] //@许健铁刨花儿:#每周日的精彩#走起[围观][鼓掌] //@谦祥益:@奏耐天津 @天津文艺广播1046 @摄影师奕柯 @每日相声 @王帅--小帅帅 @周?-小尖果儿 @陈树桐说相声的 @杨长在 @相声演员刘兰亭 好友帮转，谢谢啦！
0,妹妹呀，你家是开酸奶铺的咩？！[怒] //@少爷不在家：转发微博
0,简直不是人！[怒]
1,新增客服电话：15611385870，课堂微信公众号：haolleeBakingClasses，课堂地址：北京三里屯SOHO（具体及乘车路线：http://t.cn/zYsYihT）[爱你]
1,[鼓掌] [呵呵]桃花开了~ //@罗浩:大型都出来了，动作真快[赞]
1,亲们，快来围观啊，有米有人坐过这样的电梯呀？ [可爱]
1,哇塞。。。帐篷啊。。。户外旅行必备啊~！！！求中奖啊求中奖[太开心][抱抱]@小柳菁儿 @诗韵梦寻 @程浩 @七妙 @年年二十五 @酷奶茶咪咪 @于洲 带着帐篷，户外烧烤走起啊~！O(∩_∩)O哈哈~
1,可惜哦，邵佳一同学预测全错的神迹终止了[嘻嘻]
0,哇靠，我老婆美死了！！生日快乐老爷！！！//@顾小兴:[泪] 照片摆拍的好做作。我年纪也不想长，怎么办？[酷]
0,你不把这里当家，这儿怎么把你当亲人！[怒]外面空场这么大你特么不去，偏在单元门口放鞭炮，你特么怎么不关上家门在自己屋里放啊那不是听着更响亮么！
0,RP太好有木有[兔子] 一路畅通，办理登记、安检都没排队，到太早了也是苦恼[衰] 登机口还没出呢，只能四处游荡[熊猫]
0,"超级忙碌之后的短暂停歇让人有一种莫名的失落感，Kelana Jaya的乌云又多了一丝渲染,马上要开始准备明天的会议了[悲伤]。今天中午超级想吃素，各种马来风味菜，还有特色甜品，吃还是很能让人满足的！[馋嘴][耶]"
1,今天在单位把工作都做完了，回家不用加班哩！睡觉！呼呼~~晚安！~[亲亲]
0,麻麻最好了。。。[可怜][泪][爱你]
1,//@高深内涵图: [太开心] 好可爱好可爱
1,//@童言趣语录: [哈哈][哈哈][哈哈]
1,回复 @苏湘迅:近况不错，每周订单增长两位数，改版后比原来好很多，还在继续努力。目前最好的是200-300之间订四星或准四星[哈哈] //@苏湘迅: 你们的东东怎么样了
0,//@蒋馨柔: [鼓掌]都是民间舞的大腕儿啊，好想去看，也好想去拍。可惜不在北京啊[抓狂][泪]
1,好的！等着你的读后分享和旅台见闻[哈哈]
1,#湖南卫视##天天向上#咱好盆友麦麦小伙伴肿么辣么美[花心][太开心][鼓掌][爱你][心][鲜花]@麦迪娜
1,现在正好，晚了就等下一年了~[可爱] //@Sugar芒果小奶昔:身为湖北媳妇得要走一趟。大约什么时间银杏最好？@我是宁俊 @小熊猫爱吃鱼 @我本暂离 @koolcc @PollyLulu @Rickyruan @泡鱼儿
1,昨晚和闺女第二遍看＜小鬼当家＞，依然需要我念中文字幕，依然笑翻。睡觉前她拼了个发卡，今早想把它带去学校。老公没同意，怕扎到同学...所以现在发卡戴在我头上[嘻嘻]
0,女神走型：当年身材婀娜的还唱着 U R beautiful 鼓励各种残缺美 现在怎么自己也往MV里的路数发展了？？ 自从GAGA红了以后 她和小甜甜怎么就都成了肆无忌惮的女胖纸 [泪]
1,必须投诉[哈哈]
1,转发[哈哈]
0,楼上貌似新搬来一位京戏票友，每天不分昼夜的吊嗓，颇很让我意乱神迷。[晕]
0,天啊，各路神仙显显灵吧！台里的电脑啊～我一千多期节目，一千多期稿子全都在硬盘里呢！别这么一蓝给蓝没了啊！至少D盘的给恢复了吧～[泪]
0,专家解释，关注[晕]
1,说的好[鼓掌][鼓掌][鼓掌] //@奥朗日的天空:普遍存在的典型案例
1,姑娘好高调哇！我师傅闪闪惹人爱[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌]
0,美哭了！[泪] //@加拿大班夫国家公园: 没有到过加拿大的人，很难想象它的旷古之美和荒野之美！#魅力班夫#
0,我一开始也以为只有内定呢[哈哈] //@京妞儿京味儿:回复 @辣辣小盆友 :恩，你想的太多了，哈哈！ // @辣辣小盆友 :那看来我想错了，我以为都内部人才能中呢。。[挖鼻屎] // @京妞儿京味儿 :我居然中奖！ // @赖皮熊DoDo笨熊 ：我没中，是 @小米乖乖爱萱萱  中了，我很嫉妒你们[泪] // @塔塔_TATA :哇！
0,应该都是太行，两个菊花推重比不一样，装在一起砸飞啊，应该是在做着陆准备，小菊花在加力，大菊花在减速。//@侧卫双雄: 什么，筷A三姨夫和太行混装？[晕]
0,真的吗？[晕][吃惊]
0,我昨天问我儿，田径训练有趣，还是击剑有趣？他想都没想，“当然是击剑，”我说田径训练世纪初，对击剑有帮助，他说：“还是击剑有趣，因为能聊天”我[晕]敢情还惦记着双人评书呢！[偷笑]
0,放弃 //@微博搞笑排行榜:我放弃了你。。。[伤心]
1,"Isabel Marant‘s collection for H&M pants, Jimmy Choo heels。搭上一双红色的高跟鞋，真俏皮！[爱你]【私享穿衣顾问微信：FashionTalent33 】"
0,这个时刻竟然想起【许美静】[泪][泪]加分!!!@向西村上春?
0,http://t.cn/zQGrjeh 天天喝饮料，宝宝三个月来例假[吃惊][可怜][悲伤]
1,[哈哈] 欢迎各位前去预购，顺便别忘记了打分哦~~呼呼。转此微博，第二百条跟五百条还有八百条，一千条的人都将会获得作者签名书哦~~ //@铁杆叁六粉:去卓越一搜索还真是[围观] http://sinaurl.cn/h6haOO //@关美祺活地图:卓越网已经开始火热预购了哟～
0,坚持就是胜利！只要守得住就不怕没租金！[哈哈]等土地价格升值不现实，唯有产品的商业价值才是王道！ //@东吴草足:回复@眭枫:所以，光靠租金收入那三瓜俩枣，也叫投资回报？也能称作盈利模式？ //@眭枫:问题的关键是 资本市场是最逐利的，它也已经把商业地产不看在眼里了 [泪]
0,#回首往事#大家有没有这么一种感觉，每个班级里，最开心、最快乐的，总是坐在最后面的那排同学。我的初中和高中六年时光都是在最后一排度过的，好怀念那段快乐的时光啊！[泪][泪]
0,#随手拍# 7月4日 北京的早晨和傍晚 [抓狂]
0,请留意陆续推出的cts+半岛同庆85周年系列活动[嘻嘻] 顺便说一下1928年是米老鼠诞生的年份//@王超irwin:回复@香港中旅Gloria:[泪]交给万能的中旅！需求杠杠的
0,这真是至理名言[泪]
1,致那些年在歌诗达邮轮邂逅爱情的菇凉：前有古人，后有来者，你们的队伍越来越壮大了，小编都替你们捉急了，惟愿四海一家终成眷属！[爱你][爱你][爱你]
0,我已经掉了三分之一的头发。我的天呀[悲伤]
0,我好累。。。[泪]
1,活动非常丰富哦亲[太开心]
1,[太开心][太开心][太开心][太开心] //@创意工坊:最好身材，看上去瘦，摸上去有肉[围观]
0,很容易和人呛声啊我。。。。差点又吵起来了。。。好险好险。。。。[抓狂][抓狂]#职场乌龙#
1,哈哈，在福州呢，北京木有滴[嘻嘻]//@李嵩波:交代作案地点!@赵大延
0,@猫咪达姆-海玲  我们哪天去看?蓝精灵?啊？[抓狂]
0,从学电脑到现在，我都是用五笔打字，一直以来，也都以此为傲。。。可是。。。这次的北海之行我才发现。。。呃，原来，现如今用五笔打字也受人鄙视啊。。。某姑娘说，在她的印象里，只有老同志们才会用五笔的，[泪]。。。那，年轻人们，你们都用什么输入法啊？
0,着实要崩溃了~没一秒钟能歇着...午休被占用、水没时间喝、坐在空调大开的办公室里一身汗.......说是想练分身术...简直就是分身乏术[晕][晕][晕][晕][晕]
1,椒盐排骨，皮皮虾芦笋，虾饺都很好吃[哈哈]
1,宝贝想爸比喽～[爱你]
0,老师问:“谁是世界上最坚强的民族？”学生:“中华民族。”老师：“为什么？”学生答：“中国人生活在这么腐败的社会，呼吸的是超污染的空气、吃的是含瘦肉精的肉、地沟油炒菜、喝三聚氰胺奶、盖黑心棉被、住的是天价房子，病了吃医生开的毒胶囊，但是中国人仍然能顽强的活着。”老师老泪纵横[泪]
1,[哈哈]熟悉不柔哥！@周梦柔 @宝妞儿crystal @高倩倩
0,[怒] //@乙小?:法克。。 //@使徒子:妈蛋！//@BorisX://@代码不存在: hhhh//@秋山老雷: 这特么来的太晚了！//@超高校级的NEET青年_倪卖萌:艹//@斯巴达熊喵:噗//@死灵fei: ……
0,我跟你说，我玩的游戏都是智力游戏！[抓狂]
0,回复@走西藏的女人:@八爪吃火锅 @李榕泽 看见怎么欺负我了吧。 //@走西藏的女人:回复@坏叫叫:滚得越远越好！[怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒]//@走西藏的女人: @坏叫叫 @MelodyOfTime 你爱我吗？ //@瑜伽很简单:[馋嘴]~
1,祝你们新婚快乐！[鼓掌][鼓掌][鼓掌][蛋糕][心][心]@裴蓓 @王朱筱寅
1,[爱你] 想加入我们微博大家庭吗？对我们的工作感兴趣吗？想来微博实习的同学，快快来报名哦。
1,太欢乐了[嘻嘻][嘻嘻]但泄露客户隐私也是不对地[偷笑][偷笑]/@奔驰客户服务中心:您好，S系轿车车身高度为1485毫米。
1,哈哈[嘻嘻][哈哈]//@一下视频:这个这个。。最后那位童鞋！！！！[吃惊]
1,多谢鼎力推荐[可爱]倒履相迎贵宾临门～//@屡屡仔: 强烈推荐大家以后来上海住世茂皇家艾美，什么都方便，包括打车
0,现在很想仰天长啸啊[抓狂] [抓狂] [抓狂] 你们安慰人的时候最给力的一句是什么啊
0,唉，真是个苦命的娃！//@任志强:小时候没收到过红包的[泪]啊。
1,#网媒看江西#天街水口古村落、江西省内最长悬索桥、热气球飞行、古老溜索、千亩油菜花、农家八大碗，婺源篁岭旅游六大看点，你心动了吗？[哈哈]
1,尼玛，竟然是名妓，这不是真的！[黑线] //@善缘佳人:原来我是皇后啊？看来只能配皇帝了！必须的！[哈哈][哈哈][哈哈] //@快活林阿甘: 你离不开我了 //@美说-ZJM:女皇，YY一下[嘻嘻]//@快活林阿甘:没事，甭怕，我是太监。 //@赵云侠:他妈的，我居然是名妓[抓狂]
0,[衰] //@马晓松:管丫要饭补!!!//@程序员江科: 贱人[鄙视]//@橡实: 转发微博
1,[哈哈][哈哈][哈哈] //@广州第一:[哈哈] [笑哈哈] [哈哈]
1,[太开心] 发薪水啦[汗] 还中信卡[衰] 还招行卡[害羞] 还小嫂子代购费[懒得理你] I.T置装[思考] 母亲节礼物和红包[生病] 中医诊治开药[酷] 办健身卡[疑问] 胶原蛋白？？还买么？！[委屈] 车险.......[泪] 趁兜里还有钱，晚上吃顿好哒。[可怜] 继续省吃俭用等着下月工资。
1,回复@Gina叶卡捷琳娜:在作家酒吧？饼房主厨应该在附近的，可以让他为您介绍[嘻嘻] //@Gina叶卡捷琳娜: [围观][思考]我怎么没有发现。 //@北京饭店莱佛士: 这个花椒巧克力广受好评[偷笑][偷笑] //@北京饭店莱佛士:这个花椒巧克力广受好评[偷笑][偷笑]
0,晚上突然莫名的全身过敏，起了好多红块，快肿成包子了，又红又痒好难受，这个时候好想有人陪[泪][泪]快天亮吧， 我要去医院。 女汉子小哀挺住?
0,我们给自己挠成这样！真下狠手啊，心疼使麻麻啦，居然还好意思笑[泪]@Rexzhenghao
1,狼怕羊？[哈哈]
0,[泪][泪][泪] 相当可以！相当感动//@larrycaiyu: 我感觉为了多看阅读，要下定决心买iphone4s了。这个理由可以吧？ //@图灵谢工:任重道远啊。
0,@Athena公桉雯 你太不要脸了！你谎报年龄你！要不是我给你订机票！我还被闷在鼓里呢！骗了我这么多年！还给我装?！你根本就不是白羊座！大骗子你！！！[抓狂][抓狂][抓狂]
1,@冰华乐舞 的手艺越来越好了[馋嘴][哈哈]
1,心声啊…[鼓掌]
0,今天真是太冷了[晕]
0,迪拜，一半海水，一半沙漠。。。就是这海水也太蓝了吧~~[熊猫] 产油国能做到这样保护环境[赞]。。哎，想到了被污染的大连！[怒] 清理还得看手捞。。
1,当然少不了的手切羊肉啦~[鼓掌][鼓掌]
1,[哈哈]//@Juuen: [哈哈]//@?喵:噗！
1,帅的。 //@张小嘴:回复@哎哟猪呀:情人眼里出西施阿 这是[爱你]  //@哎哟猪呀:感觉没你帅...
0,太残暴了，你考虑过钢管的感受么……[怒]
1,新鲜的草莓，10元一斤。不能自己去地里采，就买来尝尝鲜吧[哈哈]
0,"看门狗[汗]//@BONBONQUEEN: 在西门的看守下 我们家已经迎接过小偷了[泪]//@罂粟花仙o: 看门口？我没看错吧！小偷进家把它偷走都不汪[泪] //@阿阿阿阿阿阿斌-玉良缘翡翠珠宝:@Joan?- //@妹妹你大胆地走啊走: 汉子体格妹子心//@BONBONQUEEN: love forever,funny bulldog//@幽兰?曲: 哈哈，闪亮登场"
0,逛家装[晕]我在这里: #河西区# http://t.cn/zOeFnNm
1,各种上榜哦！当当的排名也是第四！努力向前冲！让更多的人知道这本好书！[鼓掌]
1,本来青春就已不复存在//@maggie潮: 哈哈，瞬间觉得你老了~[嘻嘻]//@京根儿: 回复@缄默浮生:21号？我正奇怪，墙上挂的91号跨栏背心到底是啥意思，琢磨着怎么也没小时候穿的和尚领儿舒服 //@缄默浮生:哈哈 作艺术的永哥显得愈发年轻了 还有那伟大的21号
0,[给力] //@?老阿依?特65：我是因?病了十年.那我的生活大家看?片?是生?滴吧.?富不?富在人?.我在微博??另外半?生命的?值[太?心] ?能相信我是死?好多回的人呢 //@国际公民组织2011: //@女性幽默：自己要会保护自己[抓狂]
0,"那些年在北京的小日子永远值得怀念//@sarahtang: +@rinco ,想念了//@於波-Element:那些因为生活而粗暴对待过的事物，都会在这里如烟般散去。记得在北京租的一个小房子，被别个第一眼看到就哭了[汗]//@y纯属巧合:[悲伤]"
1,//@电视剧爱情回来了: #爱情回来了#贴吧也是相当热闹[嘻嘻] 感谢大家的热情支持！一起来加入吧！http://t.cn/8FH2hlq
1,有能帮忙的朋友请私信我！这孩子性格很好，且很有想法，有责任心，成绩优秀，一定会是好员工的！@樊旭兵 @卢健生 @悠然知学 @追风筝的苹果 @赵径文 谢谢各位啦[嘻嘻]
0,被吵醒，今晚电梯间动静超大[泪] http://t.cn/8k7mLvu
1,打了n个电话，找了n个同学，终于搞定了数据给出时间。。。。。一大早被我骚扰的亲们，对不住了，我们要更快，更强啊[嘻嘻]
0,这样的传播方式很有感染力//@郑章伟://@牧羊叟://@吕明响:中国人的食物链断了[泪]
0,妈呀，昨天刚喝过！中国肿么了？[怒][抓狂] //@大董2012:以后都不用自杀了。//@王万丽velevt:疯了心了~
1,[嘻嘻][嘻嘻]平安夜吃平安果，2014红红火火
0,@不败不行的candy 您的召唤括一早一分钟[抓狂][抓狂][抓狂]
1,回复@快乐的小八Nancy:那我就直接在这儿打地铺了！[哈哈] //@快乐的小八Nancy:估计还得等四个小时吧！哈哈
0,订了个东西送家里，结果快递送货的时间你都不能在家，你会怎么办呢？[失望]
0,上海这雾[衰][衰][衰]
1,@吴小鸦 在路上[鼓掌]
0,你凑合活着就比我们活得好看多了[晕]
0,减肥没有那么容易，每块肉都有他的脾气… …[泪] 小丸的腰围，又在茁壮成长了！
0,[泪]瓢泼大雨～
1,啥时候来？预留一个好位子给你[可爱] //@小以巴虫:购了购了。。。大肘子，我们又要见面啦[馋嘴][馋嘴][哈哈][哈哈]
0,毛利率88.26%[衰] ，比抢钱的强盗都发财，至少，人家还得搭着小命干呢，这是光天化日、拦路合法抢劫啊。
0,[抓狂]我不要做蒙面侠
0,属于护发素 //@molly冯大小姐:谢谢亲爱的，是护发素还是洗发水？ //@奥利奥Oh-My:我回去发你团购链接。别着急买呢。 //@molly冯大小姐:什么样子的瓶子网上特多… //@molly冯大小姐:牛！我也试试~能改善分叉么？[晕]
1,姐姐是想我了[可爱]和我一样哦
1,盐之凿凿[good]//@潘_Victoria: 微盐大义[嘻嘻]//@一点点小林: 盐之有理 //@一坐一忘:一盐以蔽之 [赞]盐乃五味之首，古往今来真正的大厨都是用盐的高手。今天甚至有很多餐厅的名字都跟盐有关，中西餐皆有，盐、盐色、井府盐帮。。。诗人二毛和黄柯的餐厅直接叫天下盐，应该是取其天下第一味的意思。
0,回复@南胖:当时有查到，用电吹风烘，想着手机天天充电都是热得发烫，应该受潮早就干了，拿去售后维修，全部一口咬定是主板问题要换主板。[抓狂] //@南胖:回复@JACK-WENG:你就是没声音？早烘早解决，度娘上很多案例啊
1,我儿子勾引他爸，我勾引我妹，也算靠谱吧[哈哈][哈哈] //@瘦马:大家心里对对账，看看是否靠谱。
1,亏小编想得出来[哈哈][哈哈][哈哈]
0,洗脑全集[衰]//@胡紫微: [偷笑] //@李文的智蹼:看了的确对孩子不好。//@翁颖明: 绝对的黑名单，一本也不许看！
0,回复@黎筱婷子:我们在东北种大豆，使用中国本产非转基因大豆品种，?成豆浆粉送瑞士SGS非转基因认证！ //@黎筱婷子:现在因为传言豆子是转基因的，都不敢喝豆浆了[衰]
0,秋蚊子太猖狂，只好把花露水当香水[泪]
0,去店里刷了系统才好了。系统一升级，原来所有的数据都丢失了！呀呀个呸的！我以后要是再买苹果的产品我就是个棒槌！[抓狂][抓狂][抓狂][怒][怒][怒][愤怒][愤怒][愤怒][怒骂][怒骂][怒骂]//@田婷在路上:不是叫你连接数据线，通过itone来升级么
1,#海航气象台#【熬过今晨，气温唰唰上升[鼓掌]】今晨江南大部气温都跌破0℃，武汉、合肥、南京、长沙、南昌和杭州最低温不足0℃[吃惊]但全国大部难觅雨雪踪影，白天起气温缓慢回升，江南、华南一带升得最快，广州、南宁、海口的最高都将升至15℃或以上，到了周末好温暖，东北都零上了[阳光]
1,多送几件啊。[哈哈] //@厦门户外胡哥:继续转发。@小脸丽莎 @私旅行 @单车阿郎
0,结不起[泪]//@顾扯淡:90平方房子装修才8万… //@佐仓熊猫子小姐:本来看总价想说噶巨啊，结果一看明细，艹，基本没什么能省的，而且其实算满实惠的了。。。妈蛋啊！结婚都结不起哦[bed凌乱]//@1917年的天邪鬼_球脱团球联机: 不是必须的吧？
1,喜欢直接吃肉 //@权金城韩国烧烤:[心]感谢亲的光临~，吃肉的时候要包着生菜叶或苏子叶，在手里摊开生菜叶，也可以重叠地铺一块烤肉，夹一点辣椒，抹一点酱 。[馋嘴][馋嘴]生菜叶或苏子叶的清爽、烤肉和着辣酱等作料的浓香，使人们带来美食的快感。地道韩国味尽在权金城，[爱你]祝亲用餐愉快~！思密达~
0,这个貌似不能打包哈[抓狂][抓狂][抓狂] //@明小飞flyer:早上我又补了一碗！太牛啦！[哈哈]
0,给宝宝吃中成药就是毒害婴幼儿[怒]//@卓正儿科邓礼: “四磨汤”好像是很多家庭的必备药，特别是有宝宝的家庭，只要怀疑消化不好，就会喂予宝宝。中成药并非无副作用，只是它的副作用潜伏很深、很长远，人们难以发现，而且说明书往往这样记载“不良反应尚不明确”，但是它的毒副作用很可能是致命性。
0,那时候，他们三人在一起，笑的多开心[泪][泪][泪]@张迪 @杨洋icon @电视剧新洛神
1,马上换台到东方卫视！！[太开心][太开心][太开心]
1,//@ZANADU赞那度:[哈哈]评价给力啊！泰国X2 Kui Buri酒店坐落在奎武里未经开发的海滨地带，X2还有着80米长的海岸通道，设计者希望住客能够在自然和谐的氛围下享受海边的悠闲假期#赞那度粉丝分享# //@金马影帝黄畅7:@ZANADU赞那度
1,帅帅的小朋友，你又出现了，过年可好！ //@ROnald-xj: //@阿秀秀: 我已经收藏，会播出的。到时提前一天通知你们。 //@小Q滴姐姐:强烈同感[爱你] //@阿秀秀:台湾的人情味，足可以战胜无敌的风景！@台湾自由行 @个人游台湾 //@台?自由行?人:#台?人#
0,还喊着多难兴邦！！！[怒]
1,@俺叫老鬼 @安娜CHENG @BTTV睿亲王 @洪启 @马史 @乌鲁木齐晚报陈娇娥 @岳才勇 //@妖妖_暖:[偷笑][偷笑]就是馋你呐//@上草翩然:好诱惑呀[馋嘴][馋嘴][馋嘴]炎炎夏日，你这是谗我呢[馋嘴][馋嘴][馋嘴] //@妖妖_暖: 三屯碑科信学院正门旁，门口花花草草最多的那家店[哈哈]//@黑帅vance:老板地址
1,来一场梦寐以求的海岛婚礼吧[花心][抱抱][鼓掌]//@逸起旅游: @天堂马尔代夫
0,回复@王雁PhD:那是的，很多软件都在读取用户信息！最高的多达10项之多！在这个风声鹤唳的网络环境里，每个人都是无奈的……[泪] //@王雁PhD:其实360手机卫士也有该功能，只是由被追踪者授权的
1,从业余书店到业余餐厅再到业余茶室，我们的半辈子就这样业余过来了[哈哈]
1,开春了，该活动了[鼓掌][鼓掌][鼓掌]
0,[泪][泪][泪][泪]@翡翠岛女神 总是在这个时候特别觉得特别需要你！我需要你这种助理神人帮我贴票，填表[抓狂][抓狂][抓狂][抓狂]
0,和朋友们聊完天感觉神清气爽[酷]明天就要与台湾的两个朋友分别，飞回海德拉巴啦[泪]再见可能要到暑假~[心]喜欢孟买夜间清凉的天气~晚安[心] 我在:http://t.cn/zYXH0MG
0,有女儿真好[可爱][太阳]//@凤鸣drama:为什么会有这种感觉。。[泪]
0,下回点清汤锅底[衰]威力小
1,是哦，超豪华享受，超值观影，快来吧！[鼓掌][鼓掌]//@deceptibot: VIP厅[花心][花心][鼓掌][鼓掌]//@卢米埃北京芳草地影城:本片于5月29日起每周日、周四20:30在卢米埃放映，欢迎大家前来观看哦！超豪华VIP厅会员只需30元，快来和卢米埃一起向#文艺#致敬吧！[围观][围观]
0,[吃惊][晕][鄙视]
